,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
460,Mediterranean,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,"Duplex (2 units, any combination)",57.00301204819277,355000.0,1884.0,12.0
461,Scandinavian,Unknown,Unknown or not provided,Male,Governmental / Public Use (general),57.00301204819277,407812.9770992366,1924.8025078369906,18.0
462,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,293000.0,1924.8025078369906,18.0
463,Mediterranean,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Triplex (3 units, any combination)",57.00301204819277,511000.0,1875.0,17.0
464,Other,Married,Unknown or not provided,Female,Apartment house (5+ units),69.0,526000.0,1900.0,5.0
465,Western European,Single,Unknown or not provided,Male,"Duplex (2 units, any combination)",24.0,464000.0,1875.0,17.0
466,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,277000.0,1924.8025078369906,18.0
467,Unknown,Unknown,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",57.00301204819277,333000.0,1900.0,17.0
468,Unknown,Unknown,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",57.00301204819277,333000.0,1900.0,17.0
469,African American,Separated,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Duplex (2 units, any combination)",67.0,442000.0,1880.0,17.0
470,Western European,Single,Unknown or not provided,Male,"Duplex (2 units, any combination)",62.0,441000.0,1900.0,17.0
471,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,532000.0,1900.0,17.0
472,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Apartment house (5+ units),57.00301204819277,496000.0,1924.8025078369906,18.0
473,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,396000.0,1924.8025078369906,17.0
474,Other,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,33.0,551000.0,1865.0,17.0
475,Other,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,33.0,551000.0,1865.0,17.0
476,Western European,Unknown,Unknown or not provided,Unknown,Condominium,57.00301204819277,255000.0,2007.0,9.0
477,Mediterranean,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,"Duplex (2 units, any combination)",57.00301204819277,442000.0,1900.0,17.0
478,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,762000.0,1894.0,18.0
479,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,416000.0,1924.8025078369906,18.0
480,African American,Unknown,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",57.00301204819277,266000.0,1969.0,17.0
481,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,810000.0,1924.8025078369906,7.0
482,Western European,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),72.0,355000.0,1947.0,17.0
483,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,493000.0,1910.0,17.0
484,Other,Unknown,Unknown or not provided,Male,"Triplex (3 units, any combination)",57.00301204819277,615000.0,1914.0,17.0
485,Unknown,Unknown,Unmarried Man,Unknown,Apartment house (5+ units),57.00301204819277,417000.0,1912.0,17.0
486,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,273000.0,1922.0,17.0
487,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,322000.0,1924.8025078369906,18.0
488,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,642000.0,1924.8025078369906,18.0
489,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,322000.0,1924.8025078369906,18.0
490,Unknown,Unknown,Estate,Unknown,Single Family Residence,57.00301204819277,635000.0,1986.0,17.0
491,Unknown,Unknown,Unknown,Unknown,Single Family Residence,57.00301204819277,407812.9770992366,1900.0,17.0
492,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,66.0,251000.0,1925.0,17.0
493,Unknown,Unknown,Single Man,Unknown,"Triplex (3 units, any combination)",57.00301204819277,547000.0,1911.0,17.0
494,Eastern European,Unknown,Unknown or not provided,Male,Apartment house (5+ units),57.00301204819277,402000.0,1924.8025078369906,17.0
495,Western European,Unknown,Single Woman,Unknown,Single Family Residence,57.00301204819277,299000.0,1864.0,18.0
496,Unknown,Unknown,Single Woman,Unknown,Condominium,57.00301204819277,203000.0,1985.0,17.0
497,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,332000.0,1924.8025078369906,17.0
498,Western European,Single,Unknown or not provided,Female,Apartment house (5+ units),38.0,382000.0,1875.0,17.0
499,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,69.0,474000.0,1896.0,17.0
500,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,1254000.0,1904.0,17.0
501,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Apartment house (5+ units),57.00301204819277,328000.0,1910.0,17.0
502,Western European,Single,Unknown or not provided,Male,"Triplex (3 units, any combination)",35.0,658000.0,1909.0,17.0
503,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,271000.0,1924.8025078369906,17.0
504,Western European,Unknown,Unknown or not provided,Male,"Duplex (2 units, any combination)",55.0,455000.0,1845.0,17.0
505,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,204000.0,1982.0,17.0
506,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,246000.0,1920.0,17.0
507,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Apartment house (5+ units),57.00301204819277,385000.0,1908.0,17.0
508,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,57.00301204819277,202000.0,1920.0,17.0
509,Unknown,Unknown,Limited Partnership,Unknown,Apartment house (5+ units),57.00301204819277,459000.0,1924.8025078369906,17.0
510,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Triplex (3 units, any combination)",57.00301204819277,584000.0,1876.0,17.0
511,Unknown,Unknown,Trustee,Unknown,Condominium,57.00301204819277,419000.0,1969.0,18.0
512,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,25.0,323000.0,1900.0,17.0
513,Western European,Separated,Married Woman,Female,"Duplex (2 units, any combination)",36.0,414000.0,1900.0,17.0
514,Western European,Unknown,Married Man,Female,Single Family Residence,57.00301204819277,326000.0,1962.0,17.0
515,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,43.0,417000.0,1891.0,5.0
516,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,237000.0,1924.8025078369906,17.0
517,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,320000.0,1924.8025078369906,10.0
518,Mediterranean,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,"Duplex (2 units, any combination)",57.00301204819277,1818000.0,1912.0,17.0
519,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,45.0,236000.0,1950.0,17.0
520,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,489000.0,1924.8025078369906,17.0
521,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,342000.0,1924.8025078369906,18.0
522,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,321000.0,1924.8025078369906,18.0
523,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,320000.0,1924.8025078369906,17.0
524,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Triplex (3 units, any combination)",57.00301204819277,588000.0,1903.0,17.0
525,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,63.0,330000.0,1961.0,17.0
526,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,193000.0,1924.8025078369906,17.0
527,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,368000.0,1924.8025078369906,17.0
528,African American,Married,Unknown or not provided,Female,Single Family Residence,38.0,426000.0,1950.0,17.0
529,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,379000.0,1924.8025078369906,18.0
530,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Duplex (2 units, any combination)",57.00301204819277,316000.0,1915.0,17.0
531,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,61.0,217000.0,1988.0,17.0
532,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,399000.0,1924.8025078369906,18.0
533,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,638000.0,1924.8025078369906,17.0
534,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Triplex (3 units, any combination)",57.0,404000.0,1900.0,17.0
535,Mediterranean,Unknown,Unknown or not provided,Female,Single Family Residence,57.00301204819277,257000.0,1990.0,17.0
536,Mediterranean,Unknown,Unknown or not provided,Female,Single Family Residence,57.00301204819277,257000.0,1990.0,17.0
537,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Condominium,57.00301204819277,181000.0,1985.0,17.0
538,Western European,Unknown,Unknown or not provided,Unknown,Condominium,57.00301204819277,255000.0,2007.0,9.0
539,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,366000.0,1924.8025078369906,17.0
540,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,278000.0,1947.0,17.0
541,Unknown,Unknown,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",57.00301204819277,350000.0,1900.0,17.0
542,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,423000.0,1924.8025078369906,17.0
543,Unknown,Unknown,Unmarried Man,Unknown,Apartment house (5+ units),57.00301204819277,417000.0,1912.0,17.0
544,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,193000.0,1924.8025078369906,17.0
545,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,244000.0,1948.0,17.0
546,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,368000.0,1890.0,17.0
547,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,60.0,451000.0,1916.0,17.0
548,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,553000.0,1924.8025078369906,17.0
549,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Apartment house (5+ units),57.00301204819277,214000.0,1924.8025078369906,17.0
550,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Duplex (2 units, any combination)",57.00301204819277,346000.0,1922.0,17.0
551,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,663000.0,1850.0,17.0
552,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,581000.0,1924.8025078369906,17.0
553,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,224000.0,1924.8025078369906,17.0
554,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,642000.0,1924.8025078369906,18.0
555,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,300000.0,1972.0,17.0
556,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,454000.0,1924.8025078369906,17.0
557,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,466000.0,1924.8025078369906,17.0
558,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Triplex (3 units, any combination)",57.00301204819277,375000.0,1875.0,17.0
559,Western European,Married,Unknown or not provided,Female,Single Family Residence,49.0,212000.0,1958.0,17.0
560,Western European,Unknown,Company/Corporation/Incorporated,Female,"Duplex (2 units, any combination)",57.00301204819277,321000.0,1900.0,17.0
561,Western European,Unknown,Unknown or not provided,Female,"Duplex (2 units, any combination)",50.0,451000.0,1918.0,17.0
562,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,320000.0,1924.8025078369906,10.0
563,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Apartment house (5+ units),57.00301204819277,589000.0,1900.0,17.0
564,Unknown,Unknown,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",57.00301204819277,393000.0,1910.0,17.0
565,Mediterranean,Single,Unknown or not provided,Male,Single Family Residence,51.0,224000.0,1900.0,17.0
566,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,326000.0,1892.0,17.0
567,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,245000.0,1924.8025078369906,17.0
568,Unknown,Unknown,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",57.00301204819277,400000.0,1874.0,17.0
569,Other,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Triplex (3 units, any combination)",66.0,470000.0,1895.0,17.0
570,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,273000.0,1885.0,17.0
571,Western European,Unknown,Unknown or not provided,Unknown,Single Family Residence,57.00301204819277,207000.0,1957.0,17.0
572,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,342000.0,1924.8025078369906,18.0
573,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Triplex (3 units, any combination)",57.00301204819277,337000.0,1915.0,17.0
574,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,"Triplex (3 units, any combination)",57.00301204819277,588000.0,1903.0,17.0
575,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,326000.0,1892.0,17.0
576,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,871000.0,1900.0,17.0
577,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,321000.0,1924.8025078369906,18.0
578,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Triplex (3 units, any combination)",57.00301204819277,380000.0,1918.0,17.0
579,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,289000.0,1990.0,17.0
580,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,57.00301204819277,247000.0,1948.0,17.0
581,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,245000.0,1924.8025078369906,17.0
582,Other,Married,Joint Tenant/Joint Tenant with right of Survivorship,Male,Apartment house (5+ units),70.0,200000.0,1924.8025078369906,18.0
583,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Apartment house (5+ units),57.00301204819277,459000.0,1924.8025078369906,18.0
584,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,646000.0,1886.0,17.0
585,Other,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,98.0,541000.0,1968.0,17.0
586,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,489000.0,1924.8025078369906,17.0
587,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,589000.0,1924.8025078369906,17.0
588,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,57.00301204819277,346000.0,1930.0,18.0
589,Hispanic,Single,Unknown or not provided,Female,Single Family Residence,65.0,243000.0,1880.0,17.0
590,Middle Eastern,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,39.0,243000.0,1951.0,17.0
591,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Duplex (2 units, any combination)",53.0,322000.0,1998.0,17.0
592,Western European,Married,Living Trust,Female,Single Family Residence,70.0,274000.0,1900.0,17.0
593,Hispanic,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,"Duplex (2 units, any combination)",57.00301204819277,351000.0,1905.0,17.0
594,Western European,Unknown,Married Man,Female,Single Family Residence,57.00301204819277,326000.0,1962.0,17.0
595,Jewish,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,"Duplex (2 units, any combination)",39.0,381000.0,1870.0,17.0
596,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,76.0,452000.0,1879.0,17.0
597,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,743000.0,1884.0,17.0
598,Western European,Single,Unknown or not provided,Male,Single Family Residence,89.0,216000.0,1900.0,17.0
599,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Duplex (2 units, any combination)",57.00301204819277,290000.0,1900.0,17.0
600,Unknown,Unknown,Married Woman,Unknown,Apartment house (5+ units),57.00301204819277,256000.0,1924.8025078369906,17.0
601,Polynesian,Single,Company/Corporation/Incorporated,Female,"Triplex (3 units, any combination)",52.0,543000.0,1875.0,17.0
602,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,43.0,259000.0,1968.0,17.0
603,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,393000.0,1924.8025078369906,18.0
604,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,37.0,195000.0,1956.0,17.0
605,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,791000.0,1910.0,17.0
606,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Apartment house (5+ units),63.0,424000.0,1922.0,17.0
607,Western European,Single,Unknown or not provided,Female,"Duplex (2 units, any combination)",49.0,375000.0,1920.0,17.0
608,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),57.00301204819277,279000.0,1924.8025078369906,17.0
609,Western European,Single,Tenants in Common,Female,"Duplex (2 units, any combination)",80.0,362000.0,1988.0,17.0
610,Unknown,Unknown,Limited Partnership,Unknown,Apartment house (5+ units),57.00301204819277,345000.0,1924.8025078369906,17.0
611,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,531000.0,1924.8025078369906,18.0
612,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Triplex (3 units, any combination)",57.00301204819277,386000.0,1900.0,17.0
613,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,457000.0,1924.8025078369906,18.0
614,Mediterranean,Unknown,Unknown or not provided,Female,Single Family Residence,57.00301204819277,257000.0,1990.0,17.0
615,Mediterranean,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,"Duplex (2 units, any combination)",57.00301204819277,442000.0,1900.0,17.0
616,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,736000.0,1923.0,17.0
617,Unknown,Unknown,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",57.00301204819277,513000.0,1890.0,17.0
618,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,57.00301204819277,286000.0,1930.0,17.0
619,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,383000.0,1924.8025078369906,18.0
620,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,59.0,284000.0,1935.0,17.0
621,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,454000.0,1924.8025078369906,18.0
622,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Condominium,57.00301204819277,524000.0,1988.0,17.0
623,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Triplex (3 units, any combination)",57.00301204819277,386000.0,1900.0,17.0
624,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,227000.0,1924.8025078369906,17.0
625,Western European,Single,Unknown or not provided,Male,"Triplex (3 units, any combination)",35.0,658000.0,1909.0,17.0
626,Other,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,98.0,541000.0,1968.0,17.0
627,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,612000.0,1889.0,17.0
628,Unknown,Unknown,Single Man,Unknown,"Triplex (3 units, any combination)",57.00301204819277,547000.0,1911.0,17.0
629,Jewish,Unknown,Unknown or not provided,Female,"Duplex (2 units, any combination)",57.00301204819277,382000.0,1845.0,17.0
630,Western European,Single,Unknown or not provided,Male,Apartment house (5+ units),20.0,605000.0,1924.8025078369906,17.0
631,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,438000.0,1895.0,17.0
632,Western European,Single,Unknown or not provided,Female,Apartment house (5+ units),58.0,2583000.0,1924.8025078369906,18.0
633,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,438000.0,1895.0,17.0
634,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Triplex (3 units, any combination)",57.00301204819277,225000.0,1910.0,17.0
635,Jewish,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,57.00301204819277,743000.0,1844.0,18.0
636,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,1254000.0,1904.0,17.0
637,Unknown,Unknown,Estate,Unknown,Single Family Residence,57.00301204819277,635000.0,1986.0,17.0
638,Other,Single,Unknown or not provided,Female,"Duplex (2 units, any combination)",86.0,640000.0,1976.0,17.0
639,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,505000.0,1900.0,17.0
640,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,288000.0,1924.8025078369906,17.0
641,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Male,Single Family Residence,57.00301204819277,279000.0,1917.0,17.0
642,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,57.00301204819277,285000.0,1965.0,17.0
643,Western European,Unknown,Unknown or not provided,Unknown,"Duplex (2 units, any combination)",57.00301204819277,248000.0,1920.0,17.0
644,Western European,Unknown,Unknown or not provided,Female,"Duplex (2 units, any combination)",57.00301204819277,396000.0,1910.0,17.0
645,Western European,Married,Limited Partnership,Male,Apartment house (5+ units),36.0,337000.0,1924.8025078369906,17.0
646,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Duplex (2 units, any combination)",57.00301204819277,361000.0,1906.0,17.0
647,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,288000.0,1924.8025078369906,17.0
648,Western European,Married,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,48.0,296000.0,1926.0,17.0
649,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,400000.0,1900.0,17.0
650,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,265000.0,1900.0,17.0
651,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,457000.0,1924.8025078369906,18.0
652,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,264000.0,1930.0,18.0
653,Western European,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,694000.0,1905.0,17.0
654,Unknown,Unknown,Revocable Trust,Unknown,"Duplex (2 units, any combination)",57.00301204819277,446000.0,1921.0,17.0
655,Jewish,Single,Unknown or not provided,Female,Single Family Residence,35.0,219000.0,1951.0,17.0
656,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,57.00301204819277,209000.0,1934.0,17.0
657,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,276000.0,1924.8025078369906,17.0
658,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,57.00301204819277,209000.0,1996.0,17.0
659,Hispanic,Single,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,35.0,329000.0,1996.0,17.0
660,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,"Triplex (3 units, any combination)",57.00301204819277,521000.0,1898.0,18.0
661,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,202000.0,1911.0,17.0
662,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,242000.0,1924.8025078369906,17.0
663,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,336000.0,1924.8025078369906,17.0
664,Western European,Unknown,Unknown or not provided,Male,"Duplex (2 units, any combination)",55.0,374000.0,1874.0,17.0
665,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,57.00301204819277,219000.0,1874.0,17.0
666,Western European,Single,Unknown or not provided,Male,Single Family Residence,35.0,263000.0,1906.0,18.0
667,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,434000.0,1874.0,17.0
668,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,606000.0,1910.0,17.0
669,Other,Unknown,Married Woman,Female,Single Family Residence,57.00301204819277,314000.0,1860.0,17.0
670,Western European,Single,Joint Tenant/Joint Tenant with right of Survivorship,Male,Apartment house (5+ units),23.0,557000.0,1885.0,17.0
671,Western European,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Female,Single Family Residence,35.0,236000.0,1920.0,17.0
672,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,270000.0,1956.0,17.0
673,East Asian,Single,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,53.0,226000.0,1973.0,17.0
674,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,57.00301204819277,216000.0,1920.0,17.0
675,Western European,Married,Unknown or not provided,Male,Single Family Residence,53.0,325000.0,1980.0,17.0
676,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,271000.0,2000.0,15.0
677,Unknown,Unknown,Unknown or not provided,Unknown,"Triplex (3 units, any combination)",57.00301204819277,606000.0,1910.0,17.0
678,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),57.00301204819277,322000.0,1924.8025078369906,18.0
679,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,57.00301204819277,249000.0,1962.0,17.0
680,Unknown,Unknown,Joint Tenant/Joint Tenant with right of Survivorship,Unknown,Single Family Residence,57.00301204819277,787000.0,1870.0,17.0
