,ethnicity,marital_status,owner_type,gender,use,age,bld_val,year_built,roof_age
1351,Scandinavian,Single,Unknown or not provided,Female,Single Family Residence,73.0,198000.0,1975.0,18.0
1352,Western European,Single,Unknown or not provided,Female,Apartment house (5+ units),55.0,12293000.0,1967.0,6.0
1353,Western European,Unknown,Husband and wife,Male,Single Family Residence,62.3489336492891,272000.0,1956.0,41.0
1354,Other,Separated,Husband and wife,Female,Single Family Residence,48.0,207000.0,1939.0,41.0
1355,Western European,Married,Unmarried,Female,Single Family Residence,82.0,178000.0,1975.0,40.0
1356,Other,Single,Unknown or not provided,Female,Single Family Residence,96.0,217000.0,1962.0,41.0
1357,African American,Single,Company/Corporation/Incorporated,Male,Apartment house (5+ units),60.0,3451000.0,1962.0,16.0
1358,Scandinavian,Married,Unknown or not provided,Male,Single Family Residence,66.0,441000.0,1968.0,23.0
1359,Other,Married,Unknown or not provided,Female,Single Family Residence,78.0,180000.0,1971.0,9.0
1360,African American,Single,Company/Corporation/Incorporated,Male,Apartment house (5+ units),60.0,3451000.0,1962.0,16.0
1361,East Asian,Unknown,Husband and wife,Unknown,Condominium,62.3489336492891,272000.0,2006.0,9.0
1362,East Asian,Married,Estate,Male,Single Family Residence,57.0,287000.0,1959.0,16.0
1363,Unknown,Unknown,Husband and wife,Unknown,Apartment house (5+ units),62.3489336492891,882000.0,1968.0,41.0
1364,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,25019000.0,1997.0,19.0
1365,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,7275000.0,1977.0,12.0
1366,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,149000.0,1956.0,41.0
1367,Western European,Separated,Separate Estate/Property,Male,Single Family Residence,50.0,261000.0,1991.0,24.0
1368,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,12190000.0,2008.0,7.0
1369,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,378000.0,1978.0,38.0
1370,Western European,Married,Unknown or not provided,Male,Single Family Residence,68.0,407000.0,1951.0,23.0
1371,East Asian,Married,Single Man,Female,Single Family Residence,45.0,230000.0,1966.0,24.0
1372,East Asian,Single,Husband and wife,Male,Single Family Residence,44.0,428000.0,2007.0,8.0
1373,Scandinavian,Single,Unknown or not provided,Female,Condominium,89.0,343000.0,1974.0,8.0
1374,Western European,Single,Married,Male,Single Family Residence,55.0,211000.0,1985.0,30.0
1375,Western European,Married,Husband and wife,Female,Single Family Residence,60.0,451000.0,1995.0,17.0
1376,Hispanic,Single,Separate Estate/Property,Male,Single Family Residence,46.0,197000.0,1968.0,16.0
1377,Other,Single,Unmarried,Male,Single Family Residence,55.0,215000.0,1920.0,16.0
1378,Western European,Single,Single Woman,Female,Single Family Residence,47.0,236000.0,1996.0,19.0
1379,Western European,Single,Separate Estate/Property,Male,Single Family Residence,68.0,175000.0,1988.0,27.0
1380,Western European,Married,Unknown or not provided,Male,Single Family Residence,96.0,259000.0,1962.0,24.0
1381,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,62.3489336492891,152000.0,1950.0,16.0
1382,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,1399000.0,1967.0,18.0
1383,Western European,Single,Unknown or not provided,Female,Single Family Residence,91.0,268000.0,1960.0,24.0
1384,Unknown,Unknown,Single / Unmarried,Unknown,Apartment house (5+ units),62.3489336492891,3721000.0,1966.0,17.0
1385,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,30.0,289000.0,1958.0,18.0
1386,Unknown,Unknown,Unmarried Woman,Unknown,Single Family Residence,62.3489336492891,196000.0,1954.0,16.0
1387,Other,Married,Unknown or not provided,Female,Single Family Residence,36.0,194000.0,1939.0,25.0
1388,Eastern European,Single,Husband and wife,Female,Single Family Residence,65.0,442000.0,1964.0,17.0
1389,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,88.0,245000.0,1965.0,41.0
1390,Western European,Single,Unknown or not provided,Female,Single Family Residence,83.0,200000.0,1957.0,16.0
1391,Eastern European,Married,Unknown or not provided,Male,Single Family Residence,96.0,277000.0,1967.0,41.0
1392,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,227000.0,2004.0,11.0
1393,Western European,Married,Unknown or not provided,Female,Single Family Residence,87.0,403000.0,1966.0,41.0
1394,Western European,Single,Unknown or not provided,Female,"Quadplex (4 Units, Any Combination)",34.0,425000.0,1976.0,16.0
1395,Hispanic,Separated,Unknown or not provided,Female,Single Family Residence,60.0,232000.0,2002.0,13.0
1396,Western European,Married,Husband and wife,Female,Single Family Residence,92.0,270000.0,1999.0,16.0
1397,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,244000.0,1947.0,16.0
1398,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,1021000.0,1959.0,14.0
1399,Western European,Married,Husband and wife,Female,Single Family Residence,62.0,248000.0,1962.0,41.0
1400,Middle Eastern,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,151000.0,1943.0,16.0
1401,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,2578900.0,1980.0,24.0
1402,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,9337000.0,1976.0,8.0
1403,Western European,Unknown,Unmarried,Female,Single Family Residence,66.0,305000.0,1955.0,23.0
1404,Western European,Single,Separate Estate/Property,Female,Single Family Residence,55.0,188000.0,1963.0,41.0
1405,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,1399000.0,1967.0,18.0
1406,Western European,Unknown,Unknown or not provided,Male,Apartment house (5+ units),62.3489336492891,12392000.0,1976.0,0.0
1407,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,62.3489336492891,225000.0,1954.0,24.0
1408,Western European,Married,Unknown or not provided,Male,Single Family Residence,75.0,247000.0,1942.0,17.0
1409,Eastern European,Married,Single / Unmarried,Female,Single Family Residence,91.0,340000.0,1953.0,23.0
1410,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,62.3489336492891,168000.0,1947.0,16.0
1411,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,8408000.0,1966.0,0.0
1412,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,4467000.0,1975.0,18.0
1413,Other,Married,Unknown or not provided,Male,Single Family Residence,63.0,490000.0,1954.0,32.0
1414,Scandinavian,Single,Unknown or not provided,Female,Condominium,89.0,343000.0,1974.0,8.0
1415,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,8408000.0,1966.0,0.0
1416,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,25019000.0,1997.0,19.0
1417,Hispanic,Single,Unknown or not provided,Male,Condominium,68.0,161000.0,1977.0,24.0
1418,Western European,Married,Separate Estate/Property,Female,Single Family Residence,53.0,221000.0,1966.0,41.0
1419,Western European,Married,Unknown or not provided,Female,Single Family Residence,73.0,219000.0,1978.0,37.0
1420,Polynesian,Married,Husband and wife,Female,Single Family Residence,85.0,185000.0,1958.0,16.0
1421,Western European,Married,Unknown or not provided,Female,Single Family Residence,86.0,259000.0,1959.0,16.0
1422,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,130000.0,1988.0,27.0
1423,Western European,Married,Unmarried Man,Male,Single Family Residence,66.0,501000.0,1966.0,17.0
1424,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,2985000.0,1989.0,25.0
1425,Western European,Married,Separate Estate/Property,Female,Single Family Residence,73.0,212000.0,1955.0,41.0
1426,Other,Married,Husband and wife,Female,Single Family Residence,68.0,216000.0,1960.0,16.0
1427,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,289000.0,1968.0,4.0
1428,Unknown,Unknown,Separate Estate/Property,Unknown,Single Family Residence,62.3489336492891,179000.0,1950.0,16.0
1429,Western European,Married,Unknown or not provided,Female,Single Family Residence,62.0,484000.0,1949.0,23.0
1430,Western European,Married,Husband and wife,Female,Single Family Residence,66.0,237000.0,1957.0,41.0
1431,Eastern European,Single,Unmarried,Female,Single Family Residence,55.0,269000.0,1989.0,24.0
1432,Unknown,Unknown,Separate Estate/Property,Unknown,"Quadplex (4 Units, Any Combination)",62.3489336492891,364000.0,1978.0,37.0
1433,Western European,Single,Husband and wife,Male,Single Family Residence,58.0,320000.0,1970.0,12.0
1434,Hispanic,Unknown,Separate Estate/Property,Female,Single Family Residence,51.0,242000.0,1961.0,41.0
1435,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,130000.0,1988.0,27.0
1436,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,65.0,245000.0,1962.0,41.0
1437,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,266000.0,1934.0,23.0
1438,Western European,Unknown,Separate Estate/Property,Unknown,Single Family Residence,63.0,312000.0,1994.0,21.0
1439,Western European,Single,Separate Estate/Property,Female,Single Family Residence,58.0,331000.0,1963.0,41.0
1440,Eastern European,Single,Unknown or not provided,Male,Single Family Residence,64.0,203000.0,1951.0,9.0
1441,Western European,Married,Single Woman,Female,Single Family Residence,69.0,185000.0,1954.0,16.0
1442,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,209000.0,1955.0,5.0
1443,Western European,Married,Unknown or not provided,Female,Single Family Residence,99.0,190000.0,1967.0,14.0
1444,Western European,Married,Unknown or not provided,Female,Single Family Residence,100.0,314000.0,1981.0,34.0
1445,Other,Married,Unknown or not provided,Male,Single Family Residence,71.0,221000.0,1958.0,16.0
1446,Western European,Single,Unknown or not provided,Male,Single Family Residence,101.0,216000.0,1954.0,16.0
1447,Western European,Married,Unknown or not provided,Female,Single Family Residence,69.0,181000.0,1941.0,16.0
1448,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,6315000.0,1984.0,13.0
1449,Hispanic,Single,Unknown or not provided,Male,Condominium,68.0,161000.0,1977.0,24.0
1450,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,140000.0,1963.0,7.0
1451,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,227000.0,2004.0,11.0
1452,Scandinavian,Unknown,Unknown or not provided,Female,Single Family Residence,44.0,304000.0,1904.0,25.0
1453,Scandinavian,Single,Separate Estate/Property,Female,Single Family Residence,76.0,240000.0,1956.0,41.0
1454,Western European,Single,Unmarried,Male,Single Family Residence,53.0,188000.0,1986.0,29.0
1455,Jewish,Married,Unmarried,Female,Single Family Residence,84.0,215000.0,1902.0,24.0
1456,Western European,Single,Unmarried,Male,Single Family Residence,74.0,214000.0,1969.0,41.0
1457,Hispanic,Single,Single / Unmarried,Unknown,Single Family Residence,55.0,165000.0,1925.0,16.0
1458,Western European,Single,Husband and wife,Female,Single Family Residence,84.0,221000.0,1954.0,23.0
1459,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,11146000.0,1983.0,25.0
1460,Western European,Unknown,Single / Unmarried,Female,Single Family Residence,61.0,256000.0,1958.0,42.0
1461,Western European,Married,Husband and wife,Female,Single Family Residence,85.0,234000.0,1988.0,11.0
1462,Hispanic,Single,Husband and wife,Female,Single Family Residence,54.0,230000.0,1958.0,24.0
1463,Western European,Unknown,Unknown or not provided,Male,Condominium,67.0,392000.0,1994.0,21.0
1464,Western European,Married,Unknown or not provided,Female,Single Family Residence,65.0,477000.0,1961.0,18.0
1465,Western European,Single,Unmarried,Male,Single Family Residence,72.0,271000.0,1979.0,36.0
1466,Western European,Married,Single / Unmarried,Female,Single Family Residence,86.0,205000.0,1957.0,16.0
1467,Western European,Single,Single / Unmarried,Female,Single Family Residence,65.0,296000.0,1953.0,23.0
1468,East Asian,Separated,Unknown or not provided,Unknown,Single Family Residence,78.0,465000.0,1965.0,41.0
1469,Western European,Married,Unknown or not provided,Male,Single Family Residence,76.0,425000.0,1923.0,41.0
1470,Western European,Married,Unknown or not provided,Female,Single Family Residence,65.0,281000.0,1959.0,16.0
1471,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,2523000.0,1967.0,25.0
1472,East Asian,Unknown,Unknown or not provided,Male,Single Family Residence,34.0,322000.0,2001.0,14.0
1473,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,1021000.0,1959.0,14.0
1474,Western European,Single,Husband and wife,Male,Single Family Residence,83.0,209000.0,1956.0,12.0
1475,Western European,Married,Single Woman,Female,Single Family Residence,55.0,210000.0,1955.0,17.0
1476,Western European,Single,Separate Estate/Property,Male,Single Family Residence,58.0,203000.0,1910.0,23.0
1477,Western European,Married,Husband and wife,Female,Single Family Residence,73.0,263000.0,1991.0,24.0
1478,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,471000.0,1970.0,17.0
1479,Unknown,Unknown,Unmarried Man,Unknown,Single Family Residence,62.3489336492891,270000.0,1951.0,17.0
1480,Western European,Single,Unknown or not provided,Female,Single Family Residence,76.0,358000.0,1955.0,23.0
1481,Western European,Unknown,Unknown or not provided,Male,Single Family Residence,61.0,396000.0,1934.0,17.0
1482,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,25019000.0,1997.0,19.0
1483,Jewish,Married,Husband and wife,Female,Single Family Residence,33.0,230000.0,1985.0,8.0
1484,Jewish,Single,Revocable Trust,Male,Single Family Residence,88.0,244000.0,1981.0,16.0
1485,Western European,Married,Unmarried,Female,Single Family Residence,55.0,249000.0,1959.0,16.0
1486,Western European,Single,Unknown or not provided,Female,Single Family Residence,59.0,206000.0,1978.0,37.0
1487,Western European,Married,Separate Estate/Property,Female,Single Family Residence,84.0,229000.0,1964.0,41.0
1488,Western European,Married,Unknown or not provided,Female,Single Family Residence,86.0,513000.0,1968.0,17.0
1489,Unknown,Unknown,Trust,Unknown,Apartment house (5+ units),62.3489336492891,2854000.0,1966.0,16.0
1490,Other,Separated,Husband and wife,Female,Single Family Residence,72.0,242000.0,1954.0,23.0
1491,East Asian,Married,Husband and wife,Female,Single Family Residence,66.0,226000.0,1987.0,28.0
1492,Unknown,Unknown,Separate Estate/Property,Unknown,Single Family Residence,62.3489336492891,242000.0,1955.0,7.0
1493,Jewish,Married,Unknown or not provided,Male,Single Family Residence,68.0,332000.0,1988.0,21.0
1494,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,201000.0,1969.0,41.0
1495,Western European,Married,Husband and wife,Female,Single Family Residence,51.0,233000.0,1977.0,38.0
1496,Western European,Single,Unknown or not provided,Female,Single Family Residence,62.0,400000.0,1926.0,16.0
1497,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,126000.0,1978.0,4.0
1498,Other,Married,Unknown or not provided,Female,Apartment house (5+ units),61.0,8500000.0,1983.0,32.0
1499,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,6372000.0,1983.0,32.0
1500,Western European,Single,Married,Male,Apartment house (5+ units),72.0,1162000.0,1975.0,40.0
1501,Hispanic,Married,Husband and wife,Male,Single Family Residence,40.0,203000.0,1967.0,13.0
1502,Western European,Married,Single / Unmarried,Female,Single Family Residence,85.0,212000.0,1970.0,41.0
1503,African American,Single,Separate Estate/Property,Female,Single Family Residence,52.0,209000.0,1978.0,37.0
1504,Hispanic,Married,Husband and wife,Female,Single Family Residence,48.0,195000.0,1954.0,16.0
1505,Western European,Unknown,Trust,Female,Single Family Residence,93.0,216000.0,1975.0,18.0
1506,Western European,Married,Unknown or not provided,Female,Single Family Residence,67.0,441000.0,1960.0,23.0
1507,Other,Single,Unmarried,Female,Single Family Residence,67.0,196000.0,1978.0,37.0
1508,Western European,Single,Unmarried,Female,Single Family Residence,57.0,226000.0,1988.0,27.0
1509,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,7275000.0,1977.0,12.0
1510,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,9337000.0,1976.0,8.0
1511,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,382000.0,1971.0,23.0
1512,Unknown,Unknown,Husband and wife,Unknown,Single Family Residence,62.3489336492891,343000.0,2000.0,15.0
1513,Western European,Married,Husband and wife,Female,Single Family Residence,36.0,285000.0,1992.0,23.0
1514,Western European,Single,Single / Unmarried,Male,Single Family Residence,52.0,226000.0,1953.0,12.0
1515,Western European,Single,Unknown or not provided,Unknown,Single Family Residence,81.0,231000.0,1966.0,12.0
1516,Western European,Single,Unknown or not provided,Female,Single Family Residence,91.0,199000.0,1957.0,41.0
1517,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,9102000.0,1974.0,16.0
1518,Mediterranean,Married,Unknown or not provided,Female,Single Family Residence,79.0,188000.0,1954.0,16.0
1519,Other,Married,Unknown or not provided,Female,Single Family Residence,83.0,480000.0,1950.0,12.0
1520,Hispanic,Unknown,Unknown or not provided,Female,Single Family Residence,62.3489336492891,180000.0,1968.0,41.0
1521,Hispanic,Married,Unknown or not provided,Male,Single Family Residence,62.0,212000.0,1985.0,8.0
1522,Western European,Married,Trust,Female,Single Family Residence,85.0,537000.0,1969.0,16.0
1523,Eastern European,Married,Husband and wife,Male,Single Family Residence,65.0,270000.0,1989.0,25.0
1524,Western European,Single,Single / Unmarried,Unknown,Single Family Residence,53.0,174000.0,1918.0,16.0
1525,Western European,Single,Husband and wife,Male,Single Family Residence,51.0,242000.0,1953.0,41.0
1526,Western European,Married,Married,Female,Single Family Residence,65.0,513000.0,1970.0,17.0
1527,Western European,Married,Unmarried,Female,Single Family Residence,68.0,243000.0,1958.0,41.0
1528,Jewish,Single,Unknown or not provided,Unknown,Single Family Residence,67.0,197000.0,1968.0,41.0
1529,Western European,Single,Husband and wife,Female,Single Family Residence,68.0,310000.0,1957.0,16.0
1530,Unknown,Unknown,Husband and wife,Unknown,"Triplex (3 units, any combination)",62.3489336492891,479000.0,1981.0,34.0
1531,Unknown,Unknown,Husband and wife,Unknown,"Triplex (3 units, any combination)",62.3489336492891,251000.0,1973.0,41.0
1532,Western European,Unknown,Unknown or not provided,Female,Condominium,23.0,126000.0,1979.0,6.0
1533,Western European,Single,Separate Estate/Property,Male,Condominium,43.0,137000.0,1993.0,23.0
1534,Western European,Married,Unknown or not provided,Female,Single Family Residence,73.0,219000.0,1910.0,25.0
1535,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,8408000.0,1966.0,0.0
1536,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,289000.0,1968.0,4.0
1537,East Asian,Married,Husband and wife,Male,Single Family Residence,68.0,271000.0,1992.0,23.0
1538,Western European,Unknown,Unknown or not provided,Female,Single Family Residence,77.0,296000.0,1928.0,42.0
1539,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,1021000.0,1959.0,14.0
1540,Unknown,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,224000.0,1955.0,23.0
1541,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,289000.0,1968.0,4.0
1542,Hispanic,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,225000.0,1963.0,41.0
1543,Western European,Single,Separate Estate/Property,Female,Single Family Residence,63.0,188000.0,1969.0,41.0
1544,Western European,Married,Unknown or not provided,Female,Single Family Residence,84.0,395000.0,1966.0,41.0
1545,Unknown,Unknown,Trust,Unknown,Apartment house (5+ units),62.3489336492891,531000.0,1979.0,36.0
1546,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,201000.0,1993.0,9.0
1547,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,510000.0,1994.0,21.0
1548,East Asian,Single,Unknown or not provided,Male,Single Family Residence,62.3489336492891,207000.0,1968.0,41.0
1549,Western European,Unknown,Husband and wife,Female,Single Family Residence,43.0,323000.0,2000.0,16.0
1550,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,289000.0,1968.0,4.0
1551,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,12190000.0,2008.0,7.0
1552,Hispanic,Married,Separate Estate/Property,Female,Single Family Residence,70.0,190000.0,1955.0,16.0
1553,Western European,Married,Trust,Female,Single Family Residence,99.0,239000.0,1984.0,14.0
1554,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,227000.0,2004.0,11.0
1555,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,107000.0,1986.0,13.0
1556,Other,Married,Husband and wife,Male,Single Family Residence,62.0,380000.0,1993.0,22.0
1557,Mediterranean,Separated,Separate Estate/Property,Male,Single Family Residence,63.0,302000.0,1968.0,16.0
1558,Western European,Unknown,Husband and wife,Male,Single Family Residence,49.0,195000.0,1950.0,16.0
1559,Western European,Married,Unknown or not provided,Female,Single Family Residence,76.0,198000.0,1972.0,15.0
1560,Western European,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,322000.0,2011.0,4.0
1561,Other,Separated,Unknown or not provided,Male,Single Family Residence,78.0,221000.0,1956.0,17.0
1562,Western European,Single,Unmarried Man,Male,Single Family Residence,75.0,231000.0,1959.0,16.0
1563,Western European,Unknown,Revocable Trust,Female,Single Family Residence,91.0,519000.0,1959.0,23.0
1564,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,544000.0,1979.0,15.0
1565,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,227000.0,2004.0,11.0
1566,Western European,Married,Unmarried Woman,Female,Single Family Residence,68.0,247000.0,1958.0,41.0
1567,Polynesian,Married,Husband and wife,Female,Single Family Residence,72.0,341000.0,1995.0,20.0
1568,Western European,Married,Husband and wife,Female,Single Family Residence,96.0,224000.0,1978.0,16.0
1569,Western European,Married,Husband and wife,Male,Single Family Residence,61.0,454000.0,1968.0,17.0
1570,Unknown,Unknown,Unmarried,Unknown,Single Family Residence,62.3489336492891,248000.0,1954.0,23.0
1571,Western European,Married,Unknown or not provided,Male,Single Family Residence,61.0,215000.0,1957.0,13.0
1572,Western European,Married,Husband and wife,Female,Single Family Residence,79.0,234000.0,1953.0,41.0
1573,Western European,Married,Unknown or not provided,Female,Single Family Residence,79.0,191000.0,1947.0,16.0
1574,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,1005000.0,1967.0,41.0
1575,Western European,Married,Limited Partnership,Male,Condominium,30.0,11918000.0,1970.0,2.0
1576,Western European,Married,Separate Estate/Property,Female,Single Family Residence,54.0,165000.0,1947.0,16.0
1577,Western European,Single,Separate Estate/Property,Female,Single Family Residence,66.0,168000.0,1910.0,25.0
1578,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,159000.0,1981.0,24.0
1579,Eastern European,Single,Unknown or not provided,Female,Single Family Residence,64.0,240000.0,1932.0,8.0
1580,Other,Single,Husband and wife,Unknown,Single Family Residence,62.3489336492891,199000.0,1956.0,41.0
1581,Western European,Married,Husband and wife,Female,Single Family Residence,66.0,478000.0,1957.0,23.0
1582,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,1399000.0,1967.0,18.0
1583,Western European,Married,Husband and wife,Female,Single Family Residence,65.0,303000.0,1958.0,24.0
1584,Western European,Married,Husband and wife,Female,Single Family Residence,66.0,317000.0,1994.0,21.0
1585,African American,Unknown,Husband and wife,Male,Single Family Residence,52.0,203000.0,2000.0,15.0
1586,Hispanic,Single,Separate Estate/Property,Female,Single Family Residence,42.0,237000.0,1955.0,41.0
1587,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,289000.0,1968.0,4.0
1588,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,9102000.0,1974.0,16.0
1589,Hispanic,Single,Separate Estate/Property,Male,"Duplex (2 units, any combination)",65.0,221000.0,1953.0,16.0
1590,Western European,Single,Unknown or not provided,Male,Single Family Residence,62.3489336492891,188000.0,1961.0,21.0
1591,Western European,Single,Unmarried,Female,Single Family Residence,82.0,166000.0,1954.0,16.0
1592,Hispanic,Married,Separate Estate/Property,Female,Single Family Residence,65.0,222000.0,1957.0,16.0
1593,Hispanic,Single,Unknown or not provided,Male,Single Family Residence,45.0,185000.0,1961.0,41.0
1594,Western European,Married,Unmarried,Female,Single Family Residence,75.0,202000.0,1961.0,7.0
1595,Western European,Unknown,Single Man,Unknown,Single Family Residence,62.3489336492891,164000.0,1947.0,16.0
1596,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,5071000.0,1969.0,16.0
1597,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,2578900.0,1980.0,24.0
1598,Other,Married,Unknown or not provided,Female,Apartment house (5+ units),61.0,8500000.0,1983.0,32.0
1599,Western European,Single,Unknown or not provided,Female,Single Family Residence,66.0,129000.0,1928.0,16.0
1600,African American,Unknown,Unknown or not provided,Female,Apartment house (5+ units),45.0,5014000.0,1968.0,7.0
1601,Mediterranean,Unknown,Unknown or not provided,Female,Single Family Residence,62.3489336492891,263000.0,1954.0,41.0
1602,Unknown,Unknown,Single Man,Unknown,Condominium,62.3489336492891,174000.0,2006.0,9.0
1603,Scandinavian,Single,Separate Estate/Property,Male,Single Family Residence,37.0,228000.0,1954.0,41.0
1604,Western European,Married,Unknown or not provided,Male,Single Family Residence,88.0,242000.0,1962.0,16.0
1605,Mediterranean,Married,Husband and wife,Female,Single Family Residence,74.0,345000.0,1955.0,17.0
1606,African American,Single,Separate Estate/Property,Male,Single Family Residence,73.0,287000.0,1961.0,41.0
1607,Unknown,Unknown,Unknown or not provided,Unknown,Apartment house (5+ units),62.3489336492891,7275000.0,1977.0,12.0
1608,Western European,Unknown,Unknown or not provided,Unknown,Single Family Residence,62.3489336492891,475000.0,1957.0,32.0
1609,Western European,Single,Unmarried,Female,Single Family Residence,62.3489336492891,291000.0,1956.0,17.0
1610,Western European,Married,Separate Estate/Property,Female,Single Family Residence,68.0,262000.0,1983.0,16.0
1611,Scandinavian,Married,Unknown or not provided,Male,Single Family Residence,77.0,200000.0,1961.0,16.0
1612,Unknown,Unknown,Husband and wife,Unknown,Apartment house (5+ units),62.3489336492891,778000.0,1965.0,18.0
1613,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,1670000.0,1968.0,24.0
1614,African American,Unknown,Unknown or not provided,Unknown,Condominium,56.0,750000.0,1980.0,13.0
1615,Unknown,Unknown,Company/Corporation/Incorporated,Unknown,Apartment house (5+ units),62.3489336492891,311500.0,1962.0,17.0
1616,Hispanic,Married,Husband and wife,Female,Single Family Residence,76.0,289000.0,1991.0,6.0
1617,East Asian,Married,Husband and wife,Female,Single Family Residence,69.0,427000.0,1980.0,35.0
1618,Western European,Married,Trust,Male,Single Family Residence,92.0,264000.0,1967.0,41.0
1619,Jewish,Married,Unknown or not provided,Male,Single Family Residence,76.0,173000.0,1962.0,41.0
1620,Scandinavian,Married,Unknown or not provided,Female,Single Family Residence,76.0,258000.0,1962.0,24.0
1621,Unknown,Unknown,Unknown or not provided,Unknown,Condominium,62.3489336492891,510000.0,1994.0,21.0
